City,Country,Region,Continent,Month,Item,Item_Category,Price_USD,Exchange_Rate,YoY_Inflation_Estimate_Pct,FAO_Index_Value,Population_Estimate,Breakfast_Basket_USD
Madrid,Spain,Western Europe,Europe,2025-12-01,bananas (1 kg),Fruits,1.62,1.082,3.2,125.8,3223334,8.66
Madrid,Spain,Western Europe,Europe,2026-01-01,bananas (1 kg),Fruits,1.52,1.082,3.2,124.2,3223334,8.56
Madrid,Spain,Western Europe,Europe,2026-02-01,bananas (1 kg),Fruits,1.58,1.082,3.2,125.3,3223334,8.67
Madrid,Spain,Western Europe,Europe,2026-03-01,bananas (1 kg),Fruits,1.55,1.082,3.2,126.0,3223334,8.71
Madrid,Spain,Western Europe,Europe,2025-10-01,oranges (1 kg),Fruits,2.08,1.082,3.2,127.1,3223334,8.47
Madrid,Spain,Western Europe,Europe,2025-11-01,oranges (1 kg),Fruits,2.2,1.082,3.2,126.2,3223334,8.34
Madrid,Spain,Western Europe,Europe,2025-12-01,oranges (1 kg),Fruits,2.29,1.082,3.2,125.8,3223334,8.66
Madrid,Spain,Western Europe,Europe,2026-01-01,oranges (1 kg),Fruits,2.26,1.082,3.2,124.2,3223334,8.56
Madrid,Spain,Western Europe,Europe,2026-02-01,oranges (1 kg),Fruits,2.19,1.082,3.2,125.3,3223334,8.67
Madrid,Spain,Western Europe,Europe,2026-03-01,oranges (1 kg),Fruits,2.23,1.082,3.2,126.0,3223334,8.71
Madrid,Spain,Western Europe,Europe,2025-10-01,tomatoes (1 kg),Vegetables,3.04,1.082,3.2,127.1,3223334,8.47
Madrid,Spain,Western Europe,Europe,2025-11-01,tomatoes (1 kg),Vegetables,3.28,1.082,3.2,126.2,3223334,8.34
Madrid,Spain,Western Europe,Europe,2025-12-01,tomatoes (1 kg),Vegetables,3.33,1.082,3.2,125.8,3223334,8.66
Madrid,Spain,Western Europe,Europe,2026-01-01,tomatoes (1 kg),Vegetables,3.25,1.082,3.2,124.2,3223334,8.56
Madrid,Spain,Western Europe,Europe,2026-02-01,tomatoes (1 kg),Vegetables,3.2,1.082,3.2,125.3,3223334,8.67
Madrid,Spain,Western Europe,Europe,2026-03-01,tomatoes (1 kg),Vegetables,3.23,1.082,3.2,126.0,3223334,8.71
Madrid,Spain,Western Europe,Europe,2025-10-01,potatoes (1 kg),Vegetables,1.75,1.082,3.2,127.1,3223334,8.47
Madrid,Spain,Western Europe,Europe,2025-11-01,potatoes (1 kg),Vegetables,2.06,1.082,3.2,126.2,3223334,8.34
Madrid,Spain,Western Europe,Europe,2025-12-01,potatoes (1 kg),Vegetables,2.1,1.082,3.2,125.8,3223334,8.66
Madrid,Spain,Western Europe,Europe,2026-01-01,potatoes (1 kg),Vegetables,1.93,1.082,3.2,124.2,3223334,8.56
Madrid,Spain,Western Europe,Europe,2026-02-01,potatoes (1 kg),Vegetables,2.02,1.082,3.2,125.3,3223334,8.67
Madrid,Spain,Western Europe,Europe,2026-03-01,potatoes (1 kg),Vegetables,1.97,1.082,3.2,126.0,3223334,8.71
Madrid,Spain,Western Europe,Europe,2025-10-01,onions (1 kg),Vegetables,1.51,1.082,3.2,127.1,3223334,8.47
Madrid,Spain,Western Europe,Europe,2025-11-01,onions (1 kg),Vegetables,1.75,1.082,3.2,126.2,3223334,8.34
Madrid,Spain,Western Europe,Europe,2025-12-01,onions (1 kg),Vegetables,1.76,1.082,3.2,125.8,3223334,8.66
Madrid,Spain,Western Europe,Europe,2026-01-01,onions (1 kg),Vegetables,1.67,1.082,3.2,124.2,3223334,8.56
Madrid,Spain,Western Europe,Europe,2026-02-01,onions (1 kg),Vegetables,1.65,1.082,3.2,125.3,3223334,8.67
Madrid,Spain,Western Europe,Europe,2026-03-01,onions (1 kg),Vegetables,1.69,1.082,3.2,126.0,3223334,8.71
Madrid,Spain,Western Europe,Europe,2025-10-01,lettuce (1 head),Vegetables,1.29,1.082,3.2,127.1,3223334,8.47
Madrid,Spain,Western Europe,Europe,2025-11-01,lettuce (1 head),Vegetables,1.51,1.082,3.2,126.2,3223334,8.34
Madrid,Spain,Western Europe,Europe,2025-12-01,lettuce (1 head),Vegetables,1.47,1.082,3.2,125.8,3223334,8.66
Madrid,Spain,Western Europe,Europe,2026-01-01,lettuce (1 head),Vegetables,1.47,1.082,3.2,124.2,3223334,8.56
Madrid,Spain,Western Europe,Europe,2026-02-01,lettuce (1 head),Vegetables,1.44,1.082,3.2,125.3,3223334,8.67
Madrid,Spain,Western Europe,Europe,2026-03-01,lettuce (1 head),Vegetables,1.44,1.082,3.2,126.0,3223334,8.71
Barcelona,Spain,Western Europe,Europe,2025-10-01,milk (1 liter),Dairy,1.26,1.082,3.2,127.1,1620343,8.47
Barcelona,Spain,Western Europe,Europe,2025-11-01,milk (1 liter),Dairy,1.27,1.082,3.2,126.2,1620343,8.67
Barcelona,Spain,Western Europe,Europe,2025-12-01,milk (1 liter),Dairy,1.28,1.082,3.2,125.8,1620343,8.91
Barcelona,Spain,Western Europe,Europe,2026-01-01,milk (1 liter),Dairy,1.33,1.082,3.2,124.2,1620343,8.87
Barcelona,Spain,Western Europe,Europe,2026-02-01,milk (1 liter),Dairy,1.29,1.082,3.2,125.3,1620343,9.02
Barcelona,Spain,Western Europe,Europe,2026-03-01,milk (1 liter),Dairy,1.32,1.082,3.2,126.0,1620343,8.88
Barcelona,Spain,Western Europe,Europe,2025-10-01,fresh white bread (500g),Bakery,1.61,1.082,3.2,127.1,1620343,8.47
Barcelona,Spain,Western Europe,Europe,2025-11-01,fresh white bread (500g),Bakery,1.69,1.082,3.2,126.2,1620343,8.67
Barcelona,Spain,Western Europe,Europe,2025-12-01,fresh white bread (500g),Bakery,1.61,1.082,3.2,125.8,1620343,8.91
Barcelona,Spain,Western Europe,Europe,2026-01-01,fresh white bread (500g),Bakery,1.62,1.082,3.2,124.2,1620343,8.87
Barcelona,Spain,Western Europe,Europe,2026-02-01,fresh white bread (500g),Bakery,1.65,1.082,3.2,125.3,1620343,9.02
Barcelona,Spain,Western Europe,Europe,2026-03-01,fresh white bread (500g),Bakery,1.64,1.082,3.2,126.0,1620343,8.88
Barcelona,Spain,Western Europe,Europe,2025-10-01,white rice (1 kg),Grains,2.27,1.082,3.2,127.1,1620343,8.47
Barcelona,Spain,Western Europe,Europe,2025-11-01,white rice (1 kg),Grains,2.35,1.082,3.2,126.2,1620343,8.67
Barcelona,Spain,Western Europe,Europe,2025-12-01,white rice (1 kg),Grains,2.44,1.082,3.2,125.8,1620343,8.91
Barcelona,Spain,Western Europe,Europe,2026-01-01,white rice (1 kg),Grains,2.35,1.082,3.2,124.2,1620343,8.87
Barcelona,Spain,Western Europe,Europe,2026-02-01,white rice (1 kg),Grains,2.46,1.082,3.2,125.3,1620343,9.02
Barcelona,Spain,Western Europe,Europe,2026-03-01,white rice (1 kg),Grains,2.38,1.082,3.2,126.0,1620343,8.88
Barcelona,Spain,Western Europe,Europe,2025-10-01,"eggs (regular, 12)",Dairy & Eggs,3.33,1.082,3.2,127.1,1620343,8.47
Barcelona,Spain,Western Europe,Europe,2025-11-01,"eggs (regular, 12)",Dairy & Eggs,3.36,1.082,3.2,126.2,1620343,8.67
Barcelona,Spain,Western Europe,Europe,2025-12-01,"eggs (regular, 12)",Dairy & Eggs,3.58,1.082,3.2,125.8,1620343,8.91
Barcelona,Spain,Western Europe,Europe,2026-01-01,"eggs (regular, 12)",Dairy & Eggs,3.57,1.082,3.2,124.2,1620343,8.87
Barcelona,Spain,Western Europe,Europe,2026-02-01,"eggs (regular, 12)",Dairy & Eggs,3.62,1.082,3.2,125.3,1620343,9.02
Barcelona,Spain,Western Europe,Europe,2026-03-01,"eggs (regular, 12)",Dairy & Eggs,3.54,1.082,3.2,126.0,1620343,8.88
Barcelona,Spain,Western Europe,Europe,2025-10-01,local cheese (1 kg),Dairy,15.09,1.082,3.2,127.1,1620343,8.47
Barcelona,Spain,Western Europe,Europe,2025-11-01,local cheese (1 kg),Dairy,14.89,1.082,3.2,126.2,1620343,8.67
Barcelona,Spain,Western Europe,Europe,2025-12-01,local cheese (1 kg),Dairy,15.53,1.082,3.2,125.8,1620343,8.91
Barcelona,Spain,Western Europe,Europe,2026-01-01,local cheese (1 kg),Dairy,15.51,1.082,3.2,124.2,1620343,8.87
Barcelona,Spain,Western Europe,Europe,2026-02-01,local cheese (1 kg),Dairy,15.15,1.082,3.2,125.3,1620343,9.02
Barcelona,Spain,Western Europe,Europe,2026-03-01,local cheese (1 kg),Dairy,15.53,1.082,3.2,126.0,1620343,8.88
Barcelona,Spain,Western Europe,Europe,2025-10-01,chicken fillets (1 kg),Meat,8.96,1.082,3.2,127.1,1620343,8.47
Barcelona,Spain,Western Europe,Europe,2025-11-01,chicken fillets (1 kg),Meat,9.07,1.082,3.2,126.2,1620343,8.67
Barcelona,Spain,Western Europe,Europe,2025-12-01,chicken fillets (1 kg),Meat,9.0,1.082,3.2,125.8,1620343,8.91
Barcelona,Spain,Western Europe,Europe,2026-01-01,chicken fillets (1 kg),Meat,8.95,1.082,3.2,124.2,1620343,8.87
Barcelona,Spain,Western Europe,Europe,2026-02-01,chicken fillets (1 kg),Meat,9.25,1.082,3.2,125.3,1620343,9.02
Barcelona,Spain,Western Europe,Europe,2026-03-01,chicken fillets (1 kg),Meat,9.18,1.082,3.2,126.0,1620343,8.88
Barcelona,Spain,Western Europe,Europe,2025-10-01,beef round (1 kg),Meat,16.04,1.082,3.2,127.1,1620343,8.47
Barcelona,Spain,Western Europe,Europe,2025-11-01,beef round (1 kg),Meat,15.84,1.082,3.2,126.2,1620343,8.67
Barcelona,Spain,Western Europe,Europe,2025-12-01,beef round (1 kg),Meat,15.91,1.082,3.2,125.8,1620343,8.91
Barcelona,Spain,Western Europe,Europe,2026-01-01,beef round (1 kg),Meat,16.09,1.082,3.2,124.2,1620343,8.87
Barcelona,Spain,Western Europe,Europe,2026-02-01,beef round (1 kg),Meat,15.93,1.082,3.2,125.3,1620343,9.02
Barcelona,Spain,Western Europe,Europe,2026-03-01,beef round (1 kg),Meat,15.81,1.082,3.2,126.0,1620343,8.88
Barcelona,Spain,Western Europe,Europe,2025-10-01,apples (1 kg),Fruits,2.5,1.082,3.2,127.1,1620343,8.47
Barcelona,Spain,Western Europe,Europe,2025-11-01,apples (1 kg),Fruits,2.79,1.082,3.2,126.2,1620343,8.67
Barcelona,Spain,Western Europe,Europe,2025-12-01,apples (1 kg),Fruits,2.71,1.082,3.2,125.8,1620343,8.91
Barcelona,Spain,Western Europe,Europe,2026-01-01,apples (1 kg),Fruits,2.81,1.082,3.2,124.2,1620343,8.87
Barcelona,Spain,Western Europe,Europe,2026-02-01,apples (1 kg),Fruits,2.69,1.082,3.2,125.3,1620343,9.02
Barcelona,Spain,Western Europe,Europe,2026-03-01,apples (1 kg),Fruits,2.74,1.082,3.2,126.0,1620343,8.88
Barcelona,Spain,Western Europe,Europe,2025-10-01,bananas (1 kg),Fruits,1.49,1.082,3.2,127.1,1620343,8.47
Barcelona,Spain,Western Europe,Europe,2025-11-01,bananas (1 kg),Fruits,1.59,1.082,3.2,126.2,1620343,8.67
Barcelona,Spain,Western Europe,Europe,2025-12-01,bananas (1 kg),Fruits,1.59,1.082,3.2,125.8,1620343,8.91
Barcelona,Spain,Western Europe,Europe,2026-01-01,bananas (1 kg),Fruits,1.59,1.082,3.2,124.2,1620343,8.87
Barcelona,Spain,Western Europe,Europe,2026-02-01,bananas (1 kg),Fruits,1.56,1.082,3.2,125.3,1620343,9.02
Barcelona,Spain,Western Europe,Europe,2026-03-01,bananas (1 kg),Fruits,1.58,1.082,3.2,126.0,1620343,8.88
Barcelona,Spain,Western Europe,Europe,2025-10-01,oranges (1 kg),Fruits,2.17,1.082,3.2,127.1,1620343,8.47
Barcelona,Spain,Western Europe,Europe,2025-11-01,oranges (1 kg),Fruits,2.29,1.082,3.2,126.2,1620343,8.67
Barcelona,Spain,Western Europe,Europe,2025-12-01,oranges (1 kg),Fruits,2.25,1.082,3.2,125.8,1620343,8.91
Barcelona,Spain,Western Europe,Europe,2026-01-01,oranges (1 kg),Fruits,2.22,1.082,3.2,124.2,1620343,8.87
Barcelona,Spain,Western Europe,Europe,2026-02-01,oranges (1 kg),Fruits,2.28,1.082,3.2,125.3,1620343,9.02
Barcelona,Spain,Western Europe,Europe,2026-03-01,oranges (1 kg),Fruits,2.27,1.082,3.2,126.0,1620343,8.88
Barcelona,Spain,Western Europe,Europe,2025-10-01,tomatoes (1 kg),Vegetables,3.1,1.082,3.2,127.1,1620343,8.47
Barcelona,Spain,Western Europe,Europe,2025-11-01,tomatoes (1 kg),Vegetables,3.39,1.082,3.2,126.2,1620343,8.67
Barcelona,Spain,Western Europe,Europe,2025-12-01,tomatoes (1 kg),Vegetables,3.48,1.082,3.2,125.8,1620343,8.91
Barcelona,Spain,Western Europe,Europe,2026-01-01,tomatoes (1 kg),Vegetables,3.25,1.082,3.2,124.2,1620343,8.87
Barcelona,Spain,Western Europe,Europe,2026-02-01,tomatoes (1 kg),Vegetables,3.27,1.082,3.2,125.3,1620343,9.02
Barcelona,Spain,Western Europe,Europe,2026-03-01,tomatoes (1 kg),Vegetables,3.29,1.082,3.2,126.0,1620343,8.88
Barcelona,Spain,Western Europe,Europe,2025-10-01,potatoes (1 kg),Vegetables,1.8,1.082,3.2,127.1,1620343,8.47
Barcelona,Spain,Western Europe,Europe,2025-11-01,potatoes (1 kg),Vegetables,2.08,1.082,3.2,126.2,1620343,8.67
Barcelona,Spain,Western Europe,Europe,2025-12-01,potatoes (1 kg),Vegetables,2.15,1.082,3.2,125.8,1620343,8.91
Barcelona,Spain,Western Europe,Europe,2026-01-01,potatoes (1 kg),Vegetables,2.03,1.082,3.2,124.2,1620343,8.87
Barcelona,Spain,Western Europe,Europe,2026-02-01,potatoes (1 kg),Vegetables,1.97,1.082,3.2,125.3,1620343,9.02
Barcelona,Spain,Western Europe,Europe,2026-03-01,potatoes (1 kg),Vegetables,2.01,1.082,3.2,126.0,1620343,8.88
Barcelona,Spain,Western Europe,Europe,2025-10-01,onions (1 kg),Vegetables,1.54,1.082,3.2,127.1,1620343,8.47
Barcelona,Spain,Western Europe,Europe,2025-11-01,onions (1 kg),Vegetables,1.73,1.082,3.2,126.2,1620343,8.67
Barcelona,Spain,Western Europe,Europe,2025-12-01,onions (1 kg),Vegetables,1.79,1.082,3.2,125.8,1620343,8.91
Barcelona,Spain,Western Europe,Europe,2026-01-01,onions (1 kg),Vegetables,1.69,1.082,3.2,124.2,1620343,8.87
Barcelona,Spain,Western Europe,Europe,2026-02-01,onions (1 kg),Vegetables,1.69,1.082,3.2,125.3,1620343,9.02
Barcelona,Spain,Western Europe,Europe,2026-03-01,onions (1 kg),Vegetables,1.72,1.082,3.2,126.0,1620343,8.88
Barcelona,Spain,Western Europe,Europe,2025-10-01,lettuce (1 head),Vegetables,1.38,1.082,3.2,127.1,1620343,8.47
Barcelona,Spain,Western Europe,Europe,2025-11-01,lettuce (1 head),Vegetables,1.47,1.082,3.2,126.2,1620343,8.67
Barcelona,Spain,Western Europe,Europe,2025-12-01,lettuce (1 head),Vegetables,1.49,1.082,3.2,125.8,1620343,8.91
Barcelona,Spain,Western Europe,Europe,2026-01-01,lettuce (1 head),Vegetables,1.52,1.082,3.2,124.2,1620343,8.87
Barcelona,Spain,Western Europe,Europe,2026-02-01,lettuce (1 head),Vegetables,1.43,1.082,3.2,125.3,1620343,9.02
Barcelona,Spain,Western Europe,Europe,2026-03-01,lettuce (1 head),Vegetables,1.47,1.082,3.2,126.0,1620343,8.88
Rome,Italy,Western Europe,Europe,2025-10-01,milk (1 liter),Dairy,1.78,1.082,3.2,127.1,2873000,11.92
Rome,Italy,Western Europe,Europe,2025-11-01,milk (1 liter),Dairy,1.78,1.082,3.2,126.2,2873000,11.98
Rome,Italy,Western Europe,Europe,2025-12-01,milk (1 liter),Dairy,1.78,1.082,3.2,125.8,2873000,12.02
Rome,Italy,Western Europe,Europe,2026-01-01,milk (1 liter),Dairy,1.81,1.082,3.2,124.2,2873000,12.07
Rome,Italy,Western Europe,Europe,2026-02-01,milk (1 liter),Dairy,1.74,1.082,3.2,125.3,2873000,12.01
Rome,Italy,Western Europe,Europe,2026-03-01,milk (1 liter),Dairy,1.78,1.082,3.2,126.0,2873000,12.09
Rome,Italy,Western Europe,Europe,2025-10-01,fresh white bread (500g),Bakery,2.6,1.082,3.2,127.1,2873000,11.92
Rome,Italy,Western Europe,Europe,2025-11-01,fresh white bread (500g),Bakery,2.59,1.082,3.2,126.2,2873000,11.98
Rome,Italy,Western Europe,Europe,2025-12-01,fresh white bread (500g),Bakery,2.52,1.082,3.2,125.8,2873000,12.02
Rome,Italy,Western Europe,Europe,2026-01-01,fresh white bread (500g),Bakery,2.51,1.082,3.2,124.2,2873000,12.07
Rome,Italy,Western Europe,Europe,2026-02-01,fresh white bread (500g),Bakery,2.62,1.082,3.2,125.3,2873000,12.01
Rome,Italy,Western Europe,Europe,2026-03-01,fresh white bread (500g),Bakery,2.58,1.082,3.2,126.0,2873000,12.09
Rome,Italy,Western Europe,Europe,2025-10-01,white rice (1 kg),Grains,3.11,1.082,3.2,127.1,2873000,11.92
Rome,Italy,Western Europe,Europe,2025-11-01,white rice (1 kg),Grains,3.17,1.082,3.2,126.2,2873000,11.98
Rome,Italy,Western Europe,Europe,2025-12-01,white rice (1 kg),Grains,3.11,1.082,3.2,125.8,2873000,12.02
Rome,Italy,Western Europe,Europe,2026-01-01,white rice (1 kg),Grains,3.2,1.082,3.2,124.2,2873000,12.07
Rome,Italy,Western Europe,Europe,2026-02-01,white rice (1 kg),Grains,3.19,1.082,3.2,125.3,2873000,12.01
Rome,Italy,Western Europe,Europe,2026-03-01,white rice (1 kg),Grains,3.2,1.082,3.2,126.0,2873000,12.09
Rome,Italy,Western Europe,Europe,2025-10-01,"eggs (regular, 12)",Dairy & Eggs,4.43,1.082,3.2,127.1,2873000,11.92
Rome,Italy,Western Europe,Europe,2025-11-01,"eggs (regular, 12)",Dairy & Eggs,4.44,1.082,3.2,126.2,2873000,11.98
Rome,Italy,Western Europe,Europe,2025-12-01,"eggs (regular, 12)",Dairy & Eggs,4.61,1.082,3.2,125.8,2873000,12.02
Rome,Italy,Western Europe,Europe,2026-01-01,"eggs (regular, 12)",Dairy & Eggs,4.55,1.082,3.2,124.2,2873000,12.07
Rome,Italy,Western Europe,Europe,2026-02-01,"eggs (regular, 12)",Dairy & Eggs,4.46,1.082,3.2,125.3,2873000,12.01
Rome,Italy,Western Europe,Europe,2026-03-01,"eggs (regular, 12)",Dairy & Eggs,4.53,1.082,3.2,126.0,2873000,12.09
Rome,Italy,Western Europe,Europe,2025-10-01,local cheese (1 kg),Dairy,18.31,1.082,3.2,127.1,2873000,11.92
Rome,Italy,Western Europe,Europe,2025-11-01,local cheese (1 kg),Dairy,17.85,1.082,3.2,126.2,2873000,11.98
Rome,Italy,Western Europe,Europe,2025-12-01,local cheese (1 kg),Dairy,18.8,1.082,3.2,125.8,2873000,12.02
Rome,Italy,Western Europe,Europe,2026-01-01,local cheese (1 kg),Dairy,18.58,1.082,3.2,124.2,2873000,12.07
Rome,Italy,Western Europe,Europe,2026-02-01,local cheese (1 kg),Dairy,18.28,1.082,3.2,125.3,2873000,12.01
Rome,Italy,Western Europe,Europe,2026-03-01,local cheese (1 kg),Dairy,18.55,1.082,3.2,126.0,2873000,12.09
Rome,Italy,Western Europe,Europe,2025-10-01,chicken fillets (1 kg),Meat,13.7,1.082,3.2,127.1,2873000,11.92
Rome,Italy,Western Europe,Europe,2025-11-01,chicken fillets (1 kg),Meat,13.2,1.082,3.2,126.2,2873000,11.98
Rome,Italy,Western Europe,Europe,2025-12-01,chicken fillets (1 kg),Meat,13.61,1.082,3.2,125.8,2873000,12.02
Rome,Italy,Western Europe,Europe,2026-01-01,chicken fillets (1 kg),Meat,13.82,1.082,3.2,124.2,2873000,12.07
Rome,Italy,Western Europe,Europe,2026-02-01,chicken fillets (1 kg),Meat,13.44,1.082,3.2,125.3,2873000,12.01
Rome,Italy,Western Europe,Europe,2026-03-01,chicken fillets (1 kg),Meat,13.6,1.082,3.2,126.0,2873000,12.09
Rome,Italy,Western Europe,Europe,2025-10-01,beef round (1 kg),Meat,21.28,1.082,3.2,127.1,2873000,11.92
Rome,Italy,Western Europe,Europe,2025-11-01,beef round (1 kg),Meat,20.95,1.082,3.2,126.2,2873000,11.98
Rome,Italy,Western Europe,Europe,2025-12-01,beef round (1 kg),Meat,21.66,1.082,3.2,125.8,2873000,12.02
Rome,Italy,Western Europe,Europe,2026-01-01,beef round (1 kg),Meat,21.46,1.082,3.2,124.2,2873000,12.07
Rome,Italy,Western Europe,Europe,2026-02-01,beef round (1 kg),Meat,21.0,1.082,3.2,125.3,2873000,12.01
Rome,Italy,Western Europe,Europe,2026-03-01,beef round (1 kg),Meat,21.31,1.082,3.2,126.0,2873000,12.09
Rome,Italy,Western Europe,Europe,2025-10-01,apples (1 kg),Fruits,2.72,1.082,3.2,127.1,2873000,11.92
Rome,Italy,Western Europe,Europe,2025-11-01,apples (1 kg),Fruits,2.88,1.082,3.2,126.2,2873000,11.98
Rome,Italy,Western Europe,Europe,2025-12-01,apples (1 kg),Fruits,2.89,1.082,3.2,125.8,2873000,12.02
Rome,Italy,Western Europe,Europe,2026-01-01,apples (1 kg),Fruits,2.81,1.082,3.2,124.2,2873000,12.07
Rome,Italy,Western Europe,Europe,2026-02-01,apples (1 kg),Fruits,2.81,1.082,3.2,125.3,2873000,12.01
Rome,Italy,Western Europe,Europe,2026-03-01,apples (1 kg),Fruits,2.81,1.082,3.2,126.0,2873000,12.09
Rome,Italy,Western Europe,Europe,2025-10-01,bananas (1 kg),Fruits,1.98,1.082,3.2,127.1,2873000,11.92
Rome,Italy,Western Europe,Europe,2025-11-01,bananas (1 kg),Fruits,2.18,1.082,3.2,126.2,2873000,11.98
Rome,Italy,Western Europe,Europe,2025-12-01,bananas (1 kg),Fruits,2.12,1.082,3.2,125.8,2873000,12.02
Rome,Italy,Western Europe,Europe,2026-01-01,bananas (1 kg),Fruits,2.17,1.082,3.2,124.2,2873000,12.07
Rome,Italy,Western Europe,Europe,2026-02-01,bananas (1 kg),Fruits,2.17,1.082,3.2,125.3,2873000,12.01
Rome,Italy,Western Europe,Europe,2026-03-01,bananas (1 kg),Fruits,2.13,1.082,3.2,126.0,2873000,12.09
Rome,Italy,Western Europe,Europe,2025-10-01,oranges (1 kg),Fruits,2.77,1.082,3.2,127.1,2873000,11.92
Rome,Italy,Western Europe,Europe,2025-11-01,oranges (1 kg),Fruits,2.92,1.082,3.2,126.2,2873000,11.98
Rome,Italy,Western Europe,Europe,2025-12-01,oranges (1 kg),Fruits,2.93,1.082,3.2,125.8,2873000,12.02
Rome,Italy,Western Europe,Europe,2026-01-01,oranges (1 kg),Fruits,2.96,1.082,3.2,124.2,2873000,12.07
Rome,Italy,Western Europe,Europe,2026-02-01,oranges (1 kg),Fruits,2.98,1.082,3.2,125.3,2873000,12.01
Rome,Italy,Western Europe,Europe,2026-03-01,oranges (1 kg),Fruits,2.92,1.082,3.2,126.0,2873000,12.09
Rome,Italy,Western Europe,Europe,2025-10-01,tomatoes (1 kg),Vegetables,4.02,1.082,3.2,127.1,2873000,11.92
Rome,Italy,Western Europe,Europe,2025-11-01,tomatoes (1 kg),Vegetables,4.69,1.082,3.2,126.2,2873000,11.98
Rome,Italy,Western Europe,Europe,2025-12-01,tomatoes (1 kg),Vegetables,4.63,1.082,3.2,125.8,2873000,12.02
Rome,Italy,Western Europe,Europe,2026-01-01,tomatoes (1 kg),Vegetables,4.5,1.082,3.2,124.2,2873000,12.07
Rome,Italy,Western Europe,Europe,2026-02-01,tomatoes (1 kg),Vegetables,4.34,1.082,3.2,125.3,2873000,12.01
Rome,Italy,Western Europe,Europe,2026-03-01,tomatoes (1 kg),Vegetables,4.44,1.082,3.2,126.0,2873000,12.09
Rome,Italy,Western Europe,Europe,2025-10-01,potatoes (1 kg),Vegetables,1.96,1.082,3.2,127.1,2873000,11.92
Rome,Italy,Western Europe,Europe,2025-11-01,potatoes (1 kg),Vegetables,2.18,1.082,3.2,126.2,2873000,11.98
Rome,Italy,Western Europe,Europe,2025-12-01,potatoes (1 kg),Vegetables,2.2,1.082,3.2,125.8,2873000,12.02
Rome,Italy,Western Europe,Europe,2026-01-01,potatoes (1 kg),Vegetables,2.14,1.082,3.2,124.2,2873000,12.07
Rome,Italy,Western Europe,Europe,2026-02-01,potatoes (1 kg),Vegetables,2.12,1.082,3.2,125.3,2873000,12.01
Rome,Italy,Western Europe,Europe,2026-03-01,potatoes (1 kg),Vegetables,2.18,1.082,3.2,126.0,2873000,12.09
Rome,Italy,Western Europe,Europe,2025-10-01,onions (1 kg),Vegetables,2.13,1.082,3.2,127.1,2873000,11.92
Rome,Italy,Western Europe,Europe,2025-11-01,onions (1 kg),Vegetables,2.37,1.082,3.2,126.2,2873000,11.98
Rome,Italy,Western Europe,Europe,2025-12-01,onions (1 kg),Vegetables,2.44,1.082,3.2,125.8,2873000,12.02
Rome,Italy,Western Europe,Europe,2026-01-01,onions (1 kg),Vegetables,2.27,1.082,3.2,124.2,2873000,12.07
Rome,Italy,Western Europe,Europe,2026-02-01,onions (1 kg),Vegetables,2.3,1.082,3.2,125.3,2873000,12.01
Rome,Italy,Western Europe,Europe,2026-03-01,onions (1 kg),Vegetables,2.31,1.082,3.2,126.0,2873000,12.09
Rome,Italy,Western Europe,Europe,2025-10-01,lettuce (1 head),Vegetables,1.49,1.082,3.2,127.1,2873000,11.92
Rome,Italy,Western Europe,Europe,2025-11-01,lettuce (1 head),Vegetables,1.67,1.082,3.2,126.2,2873000,11.98
Rome,Italy,Western Europe,Europe,2025-12-01,lettuce (1 head),Vegetables,1.71,1.082,3.2,125.8,2873000,12.02
Rome,Italy,Western Europe,Europe,2026-01-01,lettuce (1 head),Vegetables,1.64,1.082,3.2,124.2,2873000,12.07
