City,Country,ISO_Country_Code,Region,Continent,Month,Month_Name,Item,Item_Key,Item_Category,Quantity,Unit,Price_Local,Currency_Local,Price_USD,Exchange_Rate,YoY_Inflation_Estimate_Pct,Inflation_Source,FAO_Index_Value,FAO_Index_Date,FAO_YoY_Change_Pct,USDA_All_Food_Forecast_Pct,USDA_Food_At_Home_Pct,Data_Collection_Date,Source_URL,Population_Estimate,Breakfast_Basket_USD
Lisbon,Portugal,PRT,Western Europe,Europe,2026-03,March 2026,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,1.91,EUR,2.07,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.88
Lisbon,Portugal,PRT,Western Europe,Europe,2025-10,October 2025,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,2.59,EUR,2.8,1.082,3.2,ECB Staff Projections / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.55
Lisbon,Portugal,PRT,Western Europe,Europe,2025-11,November 2025,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,2.92,EUR,3.16,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.78
Lisbon,Portugal,PRT,Western Europe,Europe,2025-12,December 2025,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,2.84,EUR,3.07,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.85
Lisbon,Portugal,PRT,Western Europe,Europe,2026-01,January 2026,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,2.78,EUR,3.01,1.082,3.2,ECB Staff Projections / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.94
Lisbon,Portugal,PRT,Western Europe,Europe,2026-02,February 2026,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,2.83,EUR,3.06,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.97
Lisbon,Portugal,PRT,Western Europe,Europe,2026-03,March 2026,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,2.8,EUR,3.03,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.88
Lisbon,Portugal,PRT,Western Europe,Europe,2025-10,October 2025,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,1.62,EUR,1.75,1.082,3.2,ECB Staff Projections / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.55
Lisbon,Portugal,PRT,Western Europe,Europe,2025-11,November 2025,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,1.8,EUR,1.95,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.78
Lisbon,Portugal,PRT,Western Europe,Europe,2025-12,December 2025,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,1.78,EUR,1.93,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.85
Lisbon,Portugal,PRT,Western Europe,Europe,2026-01,January 2026,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,1.77,EUR,1.92,1.082,3.2,ECB Staff Projections / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.94
Lisbon,Portugal,PRT,Western Europe,Europe,2026-02,February 2026,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,1.78,EUR,1.93,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.97
Lisbon,Portugal,PRT,Western Europe,Europe,2026-03,March 2026,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,1.77,EUR,1.91,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.88
Lisbon,Portugal,PRT,Western Europe,Europe,2025-10,October 2025,Onions (1 kg),Onions_1kg,Vegetables,1.0,kg,1.29,EUR,1.4,1.082,3.2,ECB Staff Projections / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.55
Lisbon,Portugal,PRT,Western Europe,Europe,2025-11,November 2025,Onions (1 kg),Onions_1kg,Vegetables,1.0,kg,1.47,EUR,1.59,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.78
Lisbon,Portugal,PRT,Western Europe,Europe,2025-12,December 2025,Onions (1 kg),Onions_1kg,Vegetables,1.0,kg,1.5,EUR,1.62,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.85
Lisbon,Portugal,PRT,Western Europe,Europe,2026-01,January 2026,Onions (1 kg),Onions_1kg,Vegetables,1.0,kg,1.47,EUR,1.59,1.082,3.2,ECB Staff Projections / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.94
Lisbon,Portugal,PRT,Western Europe,Europe,2026-02,February 2026,Onions (1 kg),Onions_1kg,Vegetables,1.0,kg,1.42,EUR,1.54,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.97
Lisbon,Portugal,PRT,Western Europe,Europe,2026-03,March 2026,Onions (1 kg),Onions_1kg,Vegetables,1.0,kg,1.45,EUR,1.57,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.88
Lisbon,Portugal,PRT,Western Europe,Europe,2025-10,October 2025,Lettuce (1 Head),Lettuce_1hd,Vegetables,1.0,head,1.44,EUR,1.56,1.082,3.2,ECB Staff Projections / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.55
Lisbon,Portugal,PRT,Western Europe,Europe,2025-11,November 2025,Lettuce (1 Head),Lettuce_1hd,Vegetables,1.0,head,1.61,EUR,1.74,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.78
Lisbon,Portugal,PRT,Western Europe,Europe,2025-12,December 2025,Lettuce (1 Head),Lettuce_1hd,Vegetables,1.0,head,1.66,EUR,1.8,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.85
Lisbon,Portugal,PRT,Western Europe,Europe,2026-01,January 2026,Lettuce (1 Head),Lettuce_1hd,Vegetables,1.0,head,1.59,EUR,1.72,1.082,3.2,ECB Staff Projections / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.94
Lisbon,Portugal,PRT,Western Europe,Europe,2026-02,February 2026,Lettuce (1 Head),Lettuce_1hd,Vegetables,1.0,head,1.64,EUR,1.77,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.97
Lisbon,Portugal,PRT,Western Europe,Europe,2026-03,March 2026,Lettuce (1 Head),Lettuce_1hd,Vegetables,1.0,head,1.61,EUR,1.74,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Lisbon,544851,8.88
Athens,Greece,GRC,Western Europe,Europe,2025-10,October 2025,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,1.66,EUR,1.8,1.082,3.2,ECB Staff Projections / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.21
Athens,Greece,GRC,Western Europe,Europe,2025-11,November 2025,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,1.69,EUR,1.83,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.66
Athens,Greece,GRC,Western Europe,Europe,2025-12,December 2025,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,1.72,EUR,1.86,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.69
Athens,Greece,GRC,Western Europe,Europe,2026-01,January 2026,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,1.71,EUR,1.85,1.082,3.2,ECB Staff Projections / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.51
Athens,Greece,GRC,Western Europe,Europe,2026-02,February 2026,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,1.75,EUR,1.89,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.68
Athens,Greece,GRC,Western Europe,Europe,2026-03,March 2026,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,1.73,EUR,1.87,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.67
Athens,Greece,GRC,Western Europe,Europe,2025-10,October 2025,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,1.43,EUR,1.55,1.082,3.2,ECB Staff Projections / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.21
Athens,Greece,GRC,Western Europe,Europe,2025-11,November 2025,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,1.47,EUR,1.59,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.66
Athens,Greece,GRC,Western Europe,Europe,2025-12,December 2025,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,1.48,EUR,1.6,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.69
Athens,Greece,GRC,Western Europe,Europe,2026-01,January 2026,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,1.47,EUR,1.59,1.082,3.2,ECB Staff Projections / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.51
Athens,Greece,GRC,Western Europe,Europe,2026-02,February 2026,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,1.47,EUR,1.59,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.68
Athens,Greece,GRC,Western Europe,Europe,2026-03,March 2026,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,1.46,EUR,1.58,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.67
Athens,Greece,GRC,Western Europe,Europe,2025-10,October 2025,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,3.02,EUR,3.27,1.082,3.2,ECB Staff Projections / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.21
Athens,Greece,GRC,Western Europe,Europe,2025-11,November 2025,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,3.11,EUR,3.37,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.66
Athens,Greece,GRC,Western Europe,Europe,2025-12,December 2025,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,2.99,EUR,3.24,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.69
Athens,Greece,GRC,Western Europe,Europe,2026-01,January 2026,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,3.04,EUR,3.29,1.082,3.2,ECB Staff Projections / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.51
Athens,Greece,GRC,Western Europe,Europe,2026-02,February 2026,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,3.07,EUR,3.32,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.68
Athens,Greece,GRC,Western Europe,Europe,2026-03,March 2026,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,3.11,EUR,3.36,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.67
Athens,Greece,GRC,Western Europe,Europe,2025-10,October 2025,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,4.24,EUR,4.59,1.082,3.2,ECB Staff Projections / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.21
Athens,Greece,GRC,Western Europe,Europe,2025-11,November 2025,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,4.5,EUR,4.87,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.66
Athens,Greece,GRC,Western Europe,Europe,2025-12,December 2025,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,4.61,EUR,4.99,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.69
Athens,Greece,GRC,Western Europe,Europe,2026-01,January 2026,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,4.42,EUR,4.78,1.082,3.2,ECB Staff Projections / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.51
Athens,Greece,GRC,Western Europe,Europe,2026-02,February 2026,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,4.51,EUR,4.88,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.68
Athens,Greece,GRC,Western Europe,Europe,2026-03,March 2026,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,4.49,EUR,4.86,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.67
Athens,Greece,GRC,Western Europe,Europe,2025-10,October 2025,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,13.44,EUR,14.54,1.082,3.2,ECB Staff Projections / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.21
Athens,Greece,GRC,Western Europe,Europe,2025-11,November 2025,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,14.02,EUR,15.17,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.66
Athens,Greece,GRC,Western Europe,Europe,2025-12,December 2025,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,14.01,EUR,15.16,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.69
Athens,Greece,GRC,Western Europe,Europe,2026-01,January 2026,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,13.82,EUR,14.95,1.082,3.2,ECB Staff Projections / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.51
Athens,Greece,GRC,Western Europe,Europe,2026-02,February 2026,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,13.75,EUR,14.88,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.68
Athens,Greece,GRC,Western Europe,Europe,2026-03,March 2026,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,13.96,EUR,15.11,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.67
Athens,Greece,GRC,Western Europe,Europe,2025-10,October 2025,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,10.79,EUR,11.67,1.082,3.2,ECB Staff Projections / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.21
Athens,Greece,GRC,Western Europe,Europe,2025-11,November 2025,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,10.69,EUR,11.57,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.66
Athens,Greece,GRC,Western Europe,Europe,2025-12,December 2025,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,10.27,EUR,11.11,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.69
Athens,Greece,GRC,Western Europe,Europe,2026-01,January 2026,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,10.36,EUR,11.21,1.082,3.2,ECB Staff Projections / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.51
Athens,Greece,GRC,Western Europe,Europe,2026-02,February 2026,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,10.3,EUR,11.14,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.68
Athens,Greece,GRC,Western Europe,Europe,2026-03,March 2026,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,10.53,EUR,11.39,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.67
Athens,Greece,GRC,Western Europe,Europe,2025-10,October 2025,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,20.9,EUR,22.61,1.082,3.2,ECB Staff Projections / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.21
Athens,Greece,GRC,Western Europe,Europe,2025-11,November 2025,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,20.69,EUR,22.39,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.66
Athens,Greece,GRC,Western Europe,Europe,2025-12,December 2025,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,20.79,EUR,22.49,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.69
Athens,Greece,GRC,Western Europe,Europe,2026-01,January 2026,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,20.61,EUR,22.3,1.082,3.2,ECB Staff Projections / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.51
Athens,Greece,GRC,Western Europe,Europe,2026-02,February 2026,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,21.24,EUR,22.98,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.68
Athens,Greece,GRC,Western Europe,Europe,2026-03,March 2026,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,20.72,EUR,22.42,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.67
Athens,Greece,GRC,Western Europe,Europe,2025-10,October 2025,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,2.01,EUR,2.18,1.082,3.2,ECB Staff Projections / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.21
Athens,Greece,GRC,Western Europe,Europe,2025-11,November 2025,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,2.19,EUR,2.37,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.66
Athens,Greece,GRC,Western Europe,Europe,2025-12,December 2025,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,2.19,EUR,2.37,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.69
Athens,Greece,GRC,Western Europe,Europe,2026-01,January 2026,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,2.08,EUR,2.25,1.082,3.2,ECB Staff Projections / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.51
Athens,Greece,GRC,Western Europe,Europe,2026-02,February 2026,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,2.12,EUR,2.29,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.68
Athens,Greece,GRC,Western Europe,Europe,2026-03,March 2026,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,2.14,EUR,2.32,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.67
Athens,Greece,GRC,Western Europe,Europe,2025-10,October 2025,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,2.0,EUR,2.16,1.082,3.2,ECB Staff Projections / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.21
Athens,Greece,GRC,Western Europe,Europe,2025-11,November 2025,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,2.03,EUR,2.2,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.66
Athens,Greece,GRC,Western Europe,Europe,2025-12,December 2025,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,2.14,EUR,2.32,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.69
Athens,Greece,GRC,Western Europe,Europe,2026-01,January 2026,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,2.09,EUR,2.26,1.082,3.2,ECB Staff Projections / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.51
Athens,Greece,GRC,Western Europe,Europe,2026-02,February 2026,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,2.1,EUR,2.27,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.68
Athens,Greece,GRC,Western Europe,Europe,2026-03,March 2026,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,2.08,EUR,2.25,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.67
Athens,Greece,GRC,Western Europe,Europe,2025-10,October 2025,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,1.39,EUR,1.5,1.082,3.2,ECB Staff Projections / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.21
Athens,Greece,GRC,Western Europe,Europe,2025-11,November 2025,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,1.48,EUR,1.6,1.082,3.2,ECB Staff Projections / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.66
Athens,Greece,GRC,Western Europe,Europe,2025-12,December 2025,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,1.55,EUR,1.68,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.69
Athens,Greece,GRC,Western Europe,Europe,2026-01,January 2026,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,1.52,EUR,1.65,1.082,3.2,ECB Staff Projections / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.51
Athens,Greece,GRC,Western Europe,Europe,2026-02,February 2026,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,1.52,EUR,1.65,1.082,3.2,ECB Staff Projections / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Athens,664046,11.68
